user,Text
DonAubri,"@senatemajldr What’s more important to you, your economy or our lives?  Kindly remember that, without us peasants y… https://t.co/Fz8mE1R7eI"
DemDifference,"RT @DNCWarRoom: We still have the worst jobs deficit of any recession since World War II, but Trump still isn’t doing anything to help.
htt…"
laurablake1997,i have friends who'd still be alive if mental health services were adequately funded and you tory scum want to sit… https://t.co/BzHTAle1my
Ramiz_Saliba,"RT @MohamedBinZayed: At its meeting today, the Supreme Petroleum Council announced the discovery of new oil resources in Abu Dhabi &amp; approv…"
harrm174,RT @RBReich: The best way to get the economy on track is to pay people to stay home to contain Covid. Providing disaster relief would mean…
richardmtl,"RT @franceswoolley: This year in the annual @macleans chart fest, I'm going for the ""worst puns"" award - read the full entry here: https://…"
IsraelinSF,"Record-breaking numbers! According to @StartUpNationHQ latest report, as of December 2020, Israeli companies raised… https://t.co/RH5w7a9taP"
gorgietod,"@MickoskiHM Ај читни и не паламуди!

https://t.co/TUJ0X6NRwg

https://t.co/oQgLoOgq8N

За остаток оди и изгуглај и… https://t.co/1fncvbqmb6"
BartBush1013,@sp0ng3b0bz @freckledbutt @WPXI They did but many jobs were lost. This past economts estimated 500k new jobs when o… https://t.co/nlMVOwc25P
Eilonwy24,RT @atrupar: Fact check: Trump inherited a strong economy and is handing Biden a flaming bag https://t.co/c8rz09PJvK
TonyWal05812548,"@NeilMcCarthy99 @GilesCultra @JamieBrysonCPNI Cowered under a rock..

Thought we self isolated to help our elderly… https://t.co/3TrHr2XePm"
Xz6QaQR9MY1cTpF,"RT @ALC_V: 〈独自〉国境離島旅行に５０００円補助　政府検討　ＧｏＴｏとの併用も https://t.co/xjDDH05GlY 
医療体制が整っていない離島に都市部から行かせるなんてのは鬼畜の所業だよな。"
osirisagain,"RT @AdamSchiff: Let’s make this clear:

Donald Trump lost. By a lot.

And in defeat, Trump could care less about a worsening pandemic and s…"
sanjay_chajed,"RT @Ravinder536R: Fuel price hike: Anything over Rs 40/ltr for petrol is monumental exploitation, says Dr Subramanian ⁦@Swamy39⁩  https://t…"
NatashaMinkova,RT @RBReich: The best way to get the economy on track is to pay people to stay home to contain Covid. Providing disaster relief would mean…
ACNMtell,RT @samjammal: 40% of those turning to #foodbanks have never set foot in one until the current crisis. We are living through some of the mo…
OnyeraM,"RT @TIME: The nightmare pandemic economy Joe Biden is inheriting, in 5 charts https://t.co/hIYNziNAlL"
FiscalTweets,@jenbthomas @AP I agree with Bloomberg https://t.co/YObwAhmXw2
AbdMuz_,"RT @Crunchyroll: NEWS: Demon Slayer Franchise Estimated to Bring 270 Billion Yen to Japanese Economy in 2020 (@aniplexUSA)

✨ More: https:/…"
blue21sky,"RT @jcrabtree: IT'S TIME @narendramodi #Podometic

As 🇮🇳 moves to a knowledge-based economy quality Bharatiya Maths education is vital!

In…"
omahomed,@markminervini We’ve been very careful but unfortunately my wife just got it after my oldest daughter came back fro… https://t.co/qpNjfLDu2L
Grimbotech,@gmbutts Really? I think the legacy will be we saw everything that was wrong with our society and economy during 20… https://t.co/0fbQjjST9Z
marasaidso,RT @Nasty_Woman_PhD: @BarackObama 44 (2009-2016). Our first Black president inherited a shite economy and saved us from @SarahPalinUSA bein…
TasiuGiade,"RT @BashirAhmaad: The Communications and Digital Economy Minister, @DrIsaPantami⁩ in his keynote address at the #GITEX2020 in Dubai, has ca…"
Tb12Don,RT @GiannoCaldwell: The idea that Democrats care about the poor is a farce. If they did they wouldn’t be shutting down the economy working…
MartinJenkinsNZ,"Continuing our new Insights series on New Zealand’s #waste explosion, Senior Consultant Andrew Horwood looks at two… https://t.co/6M9pNct5bw"
Adrian13802693,"@JanetYellen Janet any regrets to where yourself Ben&amp;Jay have left  the US economy, Brrrrrrrrrr can’t stop or the dominoes collapse."
Norm_Donna,RT @RBReich: The best way to get the economy on track is to pay people to stay home to contain Covid. Providing disaster relief would mean…
hartsfield_vt,RT @SenKamalaHarris: Let’s be clear: we can’t get our economy back on track until we get this virus under control. There is no question abo…
drugwaractivist,"If the Biden administration wants to rebuild the economy, it can start by decriminalizing sex work
https://t.co/OO907Jfrl8"
bearandpizza,"RT @RepJayapal: Just to be clear, these are not “stimulus” checks we are talking about. 

They are SURVIVAL checks. 

They would help famil…"
crwriter1,Action of individual/organization often results in positive private gains/detracts from overall economy. https://t.co/hHhpnpMSeE #health
JaneTJa56978761,RT @GovtsTheProblem: Democrats plan is to wreck the economy and stock market before January. It’s the 2008 playbook all over again.
djohnson188dj,RT @colby_dan69: @DeborahMeaden @PeterBoneUK Even I know that the Governor of the Bank Of England has said that ‘no deal’ would be even mor…
k1a1zzz,RT @SankeiNews_WEST: 国境離島へ旅行に補助５０００円、政府検討　ＧｏＴｏ併用も https://t.co/ygNuZmH13l
terra155,"RT @jean15849180: Tony Burke:   If people have security of employment they will spend and that will benefit the economy.
         The LNP j…"
uniqueshaqfan,"RT @RedactedTonight: Essential workers keep the economy running.

Treat them like you understand that without them this country would go th…"
bestvacplace,"American: Dallas – St. Croix, US Virgin Islands. $229 (Basic Economy) / $289 (Regular Economy). Roundtrip, includin… https://t.co/3ZyYA6to1K"
AndrewWilliaaf,@SimonPease1 He won’t risk his personal survival by upsetting the ultra right in the party. He would sooner destroy the economy.
davidlin_TV,"RT @KitcoNewsNOW: ""We can get between a $400 move and an $800 move in the price of #gold over the next 12 months. That would take us from t…"
gh0stiezzz,RT @KarlousM: Pussy cost more than a PS5. This economy is doomed.
CelebratePR,"No mijo - yo no tengo problema con tu Estadity El problema lo tienes tu con los Gringos, asi que ponte una corbata,… https://t.co/isjQDl2t7M"
Sankei_news,"日本カー・オブ・ザ・イヤーにスバル「レヴォーグ」
https://t.co/laDiVI8cPE

スバルの受賞は平成28年の「インプレッサスポーツ」以来。

「テクノロジー・カー・オブ・ザ・イヤー」をアウディの「e-tron S… https://t.co/4ObMjn6ugb"
FionaHansenkiwi,"RT @GreenweaverArch: Yr climate activism will be weaponised into a future controlled entirely by:
 MG AW
 O A MA
 N T A L
 S E Z M
 A S O A…"
GNQueenLove,@SpacewaysTravel @ewarren Economy would have recovered regardless and by the matric Trump was a huge success until… https://t.co/TmwEZLW8Mq
body_script,@stiltskin2008 @BorisJohnson @EU_Commission @vonderleyen Given your confidence - Please do explain what happens to… https://t.co/WNL8CLepVf
BigRilesMMA,RT @GiannoCaldwell: The idea that Democrats care about the poor is a farce. If they did they wouldn’t be shutting down the economy working…
Jack_USA10,RT @Jack_USA10: Tory Brexit set to cripple the UK economy and create food/med shortages. Johnson taking the UK public for fools - running a…
meliiamelaa,RT @GiannoCaldwell: The idea that Democrats care about the poor is a farce. If they did they wouldn’t be shutting down the economy working…
MoburnC,@society_victory @EoinHiggins_ Neoliberalism has wrecked Argentina's economy over and over and over again.
flights_smart,"RT @flights_smart: Our economy will grow if banks Support SMEs via easy access to facilities.
@cenbank 
@woye1 
@FinPlanKaluAja1"
theleaderisgood,@MinnesotaMiners @GovTimWalz @govkristinoem And patients are currently being taken 200 miles away for treatment bec… https://t.co/xzR197CuFt
D_llack,"RT @VVertuccio: Next on our tour of Suffolk is Setauket - Stony Brook. This area, a mix of middle-class and affluent areas, is a NYC suburb…"
CLD3yes,RT @Reuters: The economy is a key focus for many as Ghanaians begin voting in the presidential election https://t.co/5wz54ML2qx
ClassStruggles,https://t.co/NBoZvesU7X
newslanes,No Deal Brexit will have ‘worse effect on economy than coronavirus pandemic’ – expert https://t.co/mldFIHtopy
ShonnaSawrich1,"RT @albertaNDP: This isn’t about protecting health versus shutting down the economy. It’s about shutting down the virus.

#ableg #covid19ab…"
alaskaauthor,RT @adndotcom: A federal appeals court panel ruled that the Trump administration violated environmental requirements when it issued conditi…
ChigozirimWoko,"RT @theeNegress: They literally ascribe to a white supremacist capitalist economy, they are capitalist, race traitors and have no morals th…"
DCowboysFan20,RT @GiannoCaldwell: The idea that Democrats care about the poor is a farce. If they did they wouldn’t be shutting down the economy working…
Eilonwy24,RT @MattNegrin: Thank you to the journalists who spent four years profiling these brave terrorists as heroic everymen with concerns about t…
ugghater,@CraigHebb @JuliaHB1 No Craig.    London should not !!!!!     Remember.... where the big money comes from.  ... peo… https://t.co/xwCOo6hcdT
WongsBrutality,"@nairsudhir @globaltimesnews Humm... No!

The belt and road initiative is bigger deal and will help levitate and ra… https://t.co/LUdQzd1LHh"
TheBigLad8,"@Maureen6Johnson @2351onthelist @FionaHyslop At the Time ...

Who was First Minister?
Who was Finance cab sec?
Who… https://t.co/z9Y9zLlEMK"
jwapplebaum,RT @RBReich: The best way to get the economy on track is to pay people to stay home to contain Covid. Providing disaster relief would mean…
ZUKAyumi0129,"RT @amasehimika147: 「バンクシー」のアートがアミューズメント向けプライズに（J-CASTニュース）2019年10月1日 07時00分

フリューは、英ロンドンを中心に活動する覆面アーティスト「バンクシー」の景品を、2019年10月上旬から全国のアミューズメン…"
MMagicfeather,"@Ek7_PRN To stop buying shit they don’t need with money they don’t have. 

Unfortunately, our entire economy is bas… https://t.co/EbeV7eKvs0"
LopezLovinLife,RT @Jay_USMC2: Adam Schiff: Let’s make this clear: Donald Trump lost. By a lot. Trump could care less about a worsening pandemic &amp; stalling…
Business_vi,"Island Coastal Economic Trust welcomes new board + executive

https://t.co/rl4Ro3egra

#vancouverisland… https://t.co/gvBAWUaHzW"
LarryST79399980,@JoeBiden Vote your rights away if vote Democrats this man is proof hes done it for 47 year in government and as pr… https://t.co/oVwi5OuaNe
sturdycat,RT @MattNegrin: Thank you to the journalists who spent four years profiling these brave terrorists as heroic everymen with concerns about t…
tangokitten,"RT @onyxaminedlife: Replacing the words ""the economy"" with ""rich people's yacht money""

-How can we respond to COVID without sacrificing ri…"
VVertuccio,"Next on our tour of Suffolk is Setauket - Stony Brook. This area, a mix of middle-class and affluent areas, is a NY… https://t.co/GukwrtHSvC"
AnselmMerignac,"RT @jonlis1: This is the first time since the Civil War where a major national decision has been based not on the economy, domestic interes…"
RipperKeith,"RT @jonlis1: This is the first time since the Civil War where a major national decision has been based not on the economy, domestic interes…"
MoonrakerXI,"RT @jonlis1: This is the first time since the Civil War where a major national decision has been based not on the economy, domestic interes…"
waller4mayor,"""Open the economy!"" -Middle class bourgeoisie who are making the same amount of money working from home"
genhana,"RT @keitaboo2000: つくづく『スカ』

〈独自〉国境離島旅行に５０００円補助　政府検討　ＧｏＴｏとの併用も https://t.co/1lgQmyBmP8 @Sankei_newsより"
msdmsdsk,"RT @rohini_sgh: The Enforcement Directorate that has been running political witch hunts, raiding critics of the govt, probing all protests,…"
PoutineWCeviche,"All Canada knows that racist brainless #Trudeau #TrudeauBlackface will support any protest that will shutdown jobs,… https://t.co/ASF8vMCM6A"
