user,Text
brigade_health,https://t.co/t0lK3CaqD9 https://t.co/FSxBxqD4V0
jennymoatl,"RT @NationalNurses: About time.
https://t.co/XiIFoBEvXY"
sengeezer,RT @Dr_Ellie: Demand for adult mental health services could rise by 40 per cent according to research commissioned by NHS England and seen…
KyivCassandra,"RT @ossoff: This is about Health, Jobs, and Justice. 

Register to vote now. https://t.co/yhS6ierE7Q"
KapustaDiamond,Thinking about the multitude of languages being spoken in my neighborhood and feeling very helpless at how many of… https://t.co/PJ1BkQnLfH
peterre76976220,@BabylonsLament @shearm @SherylNYT @SenateDems @SenateGOP @Perduesenate @KLoeffler https://t.co/yHvh8LzQ7v
bethlacy,"RT @ABC: Georgia Democratic Senate candidate Raphael Warnock: ""Love your neighbor—and for me that means you don't get rid of your neighbor'…"
sharonvt75,RT @morethanmySLE: It saddens me that health care is not covered in the media enough. Most people don't know that ACA is in jeopardy or bar…
MikeConnollyMA,"At the end of the day, as a former health insurance CEO, I expect Gov. Baker will take further action to attempt to… https://t.co/UWMiQrbjVK"
AlishaH81496353,"RT @RichardJMurphy: If anyone but the government was planning to crash the economy, threaten people’s health by denying them drugs they nee…"
ClevelandScene,"RT @jake_zuckerman: Great local reporting from @SceneSallard. How does the health department in Cleveland, population ~381,000, not have a…"
msinsulindpndnt,"RT @autoimmuneallie: SEEKING: 

*Minimed quick set infusión set 6mm
*Minimed reservoirs 3.0 ml
*Contour next test strips 
*Guardian sensor…"
Stepclas,"@michpoligal @MIGOPChair Therefore, let's get the pandemic under control by following the latest public health guid… https://t.co/QWexnLdUxV"
DoctorMan,"@Map4latte On average...
1960: $146 
2007: $7,700
2016: $10,345
2023: $14,944

(More than twice the per capita aver… https://t.co/lWWL6vgRcG"
oshunose,RT @plumandmustard: we really need to prioritize sexual health education. my DMs are open if you need help understanding your different con…
theamazinj,"in British Columbia ""Representation agreement 9 refers to comprehensive coverage for health and personal care matte… https://t.co/mT9Ce89yny"
alyssasotoo,"I was talking about my mental health being stable not my relationship, we locked in ho 😂 https://t.co/Sv9FjEn47s"
FlightDavis1,Health and then 3 point shooting https://t.co/talJ84oA5x
reddiew1se,"RT @wheelerpaladin: tw // mental health, emetophobia 
-
-
-
- 
if i’m not giving up, you aren’t allowed to either okay &lt;3 https://t.co/WgH3…"
walker234444,RT @maggmountains: It was never about your health. https://t.co/PgV58Re3hO
iGoByPG,Health care insurance and Credit https://t.co/6TFngkRtB2
mikerosenwald,‘It’s a silent epidemic’: Mental health in newsrooms needs more attention https://t.co/9iGsmgP6ml via @digiday
ArunMukherjee1,Dr. Hotez discusses 'health inequality' in Covid treatment for Giuliani and other Americans https://t.co/MeHtmBARZh via @msnbc
marchkz,@_Gisellex3 @WthTani @Tfyouwantmetodo @chefrdv No we just don't want a boss who prioritizes productivity over mental health
jeffmetcalfe,"Phases 1, 2, 3: Here's how Maricopa County plans to distribute COVID-19 vaccines https://t.co/smFwCx8Wj6 via @azcentral"
JaneDoeGaming,"RT @thenation: The amount the US has spent on post-9/11 wars could have funded: 
💰 Health care and public college scholarships for 28 milli…"
charise0404,"RT @genmnz: my mental health was so fucked up this year, i pray its better for me next year &lt;3"
fayecooknbct,RT @SamanthaJoRoth: .@GovRonDeSantis' office has not fulfilled a public information request for over two weeks. The last date they posted a…
beReal_pdx,"RT @AGBecerra: If we’re concerned about environmental degradation, we should be concerned about those hit first and worst.

Read how CADOJ’…"
TimmyHowl,LRT meanwhile here in NZ our Health Ministry has decided to only issue updates 4 times a week because (currently) a… https://t.co/Da6QxZfaO6
Markus18511448,"@TenPointPG @bpmgrod Govt has no constitutional authority to regulate healthcare/insurance! ACA, was a tax! PERIOD!… https://t.co/ltb9VXiI4s"
julia_just_1,"Except rules don’t always allow for this. Family caregivers still having trouble getting “essential” status, outing… https://t.co/49hN3espO0"
rambeaula,RT @SenBlumenthal: Stephen Schwartz is the latest in a long line of extreme judicial nominees who want to undo protections for reproductive…
anon_english,"RT @AlistairHaimes: Can we also hear epidemiologists and public health experts opining about the next decade of developments in computing,…"
SmythJimmy,"RT @cliff_grieve: So after several months of talking to doctors,nurses, funeral homes and crematoriums there is no great pandemic, this yea…"
grizzly_sean,"RT @SenSanders: People who lost health insurance during the pandemic:

Canada: 0
United Kingdom: 0
Germany: 0
France: 0
Australia: 0
Japan:…"
gbemy01,RT @marshall_Obinna: @Chief_agbabiaka @gbemy01 I pray from 2021 she would be more richer in good health n more beautiful than she was this…
Cupcake40678786,@Eminem @mRpOrTeR7 Happy birthday @mRpOrTeR7 may you live long on Earth and in good health. Amen. Happy birthday once again.
cannon_scholars,"STEM Scholars: Apply today or no later than February 10, 2021 for a full year research experience during Academic Y… https://t.co/hXdqIVTdDH"
Tavyapl,"it's been some time since I returned from the vet. Tishka still does not drink or eat. Most importantly, he didn't… https://t.co/mFJgsvsVzJ"
realist_brutal,"RT @glassmeg: Research from Jerusalem...
https://t.co/89SekokV7b"
McGillMed,"RT @McGill_VPRI: Today we are highlighting #McGill RSC Member of the College of New Scholars, Artists and Scientists, Maziar Divangahi, Ass…"
btpfbangtan,When your feeling happy for once and your mental health is at the highest it has been for years but your dad comes… https://t.co/Ub6L0hoU3E
MeallyHen,"RT @sturdyAlex: You know what is a COMPLETE MYSTERY to me? Anti-vaxxer people who say they ""refuse to take any risk with their health"", but…"
elixirhealth,Just posted a photo @ Elixir Health Foods https://t.co/JARxkAA8hr
MutzaFire,"RT @TamudaBianca: My major worry is that the budget for PWD, especially in developing countries is not enough to cater for their needs. And…"
abi_elinn,@Matty_MyStRo @its_katiejones Don’t be sad because I’m sad my mental health just isn’t the best right now 😔
AstouSoukey,"RT @KamalaHarris: To contain and come back from this pandemic, we'll need to listen to experts. Our health team brings together some of Ame…"
taelentedtae,"Health. A small response, a little answer is literally nothing much to ask for. Like I am so trying so hard to inte… https://t.co/dg3WxaKqKc"
scotathletics,RT @SAMHtweets: A3:   📝Scotland’s Mental Health Charter for Physical Activity and Sport aims to improve equality and reduce discrimination…
RelolaWorld,RT @BaccarelliAA: Air pollution affects bone health! great overview by Diddier Prada @BaccarelliLab on the mechanisms underlying air-pollut…
SilverWolfLove1,RT @SenWarren: I wrote to VP Pence in July to find out what the Task Force was doing about long-term COVID health risks. It's clear now we…
Tom4798,@cenkuygur @AOC @RashidaTlaib @RoKhanna @IlhanMN @AyannaPressley https://t.co/6RDJBZQpnx
pdbutler,RT @NPR: President-elect Joe Biden has said addressing the pandemic is his top priority. Here are some of the people he's putting in charge…
caleb_croshaw,"RT @politicalelle: Yes, California is run so well. Let’s make one of their Senators our VP and their AG our Health and Human Services Secre…"
bentepmail,"RT @mikememoli: NEW: @JoeBiden makes his health team official.

-Xavier Becerra, HHS Sec
-Dr. Vivek Murthy, Surgeon General
-Dr. Rochelle W…"
anderap1,"RT @knkxfm: Should there be reparations in Washington for harm done to environmental health, which tends to fall disproportionately on lowe…"
annleelyn1,@sarahcpr Everyone's following health guidelines everyone's wearing a mask COVID-19 cases are still going up doesn'… https://t.co/1mZAKtIuPj
iamanairb,"RT @coralkahler: ""My health my fail and my spirit may grow weak, but God remains the strength of my heart; He is mine forever."" Psalm 73:26…"
jsseony,"RT @680NEWS: ""The case counts are so high, that I can only call this a very, very serious situation.""

As public health reports over 600 ne…"
Lioness_Tee,RT @Patricia_Ann_E: Two of my brothers are being redeployed to ICU this week in Alberta due to Covid surges and my Instagram is full of peo…
meggyjacks,talking into the void is free and doesn't require health insurance https://t.co/Q8C8GrWmcd
chiefkweav,RT @heaberald: by 2030 the microcelebrity phenomenon will have reached a point where the celeb to regular person ratio is 1:1. and everyone…
JustaCoinToss,RT @civilrightsorg: BREAKING: 140+ groups urge Congress to OPPOSE any legislative provision that provides businesses with immunity from COV…
LAShepard221,RT @alanbaglia: It’s as if there’s more than one major public health issue in @BilldeBlasio’s NYC https://t.co/LsxAbk0IsC
TLMarkides,"RT @Anniekidder: Ontario's Auditor General: Elementary mathematics and Health &amp; Phys Ed curriculum ""was released without sufficient time fo…"
BoolinBah,RT @mirmackkkkk: health is wealth
JeanneAdams,RT @MichaelArt123: Claire McCaskill: Marcella Nunez-Smith is an American physician &amp; associate professor of medicine &amp; epidemiology at the…
Wileywench1,"@santiagomayer_ Haven't heard this anywhere else, BUT.... (no pun intended)

The virus is shed in feces. ( Some hea… https://t.co/X8BXomjg5I"
Phyllis17570617,"RT @ossoff: This is about Health, Jobs, and Justice. 

Register to vote now. https://t.co/yhS6ierE7Q"
bphays4,@SecretaryLevine Your advice goes in one ear and out the other and your health orders are null and void coming from… https://t.co/8O0hiREoWL
ZachariaKing28,@N8131313 @philoniouscats @JoJoFromJerz @RudyGiuliani Lockdowns have no side effects? Economic hardship in the popu… https://t.co/EGP6eyWROz
Jack_Nelligan,"RT @allareblessed: If you're still social distancing, washing your hands, limiting contact with people, and wearing a mask, please retweet…"
kirstjjj,RT @NatGeo: The group announced this week the world’s most far-reaching pact to protect and sustain ocean health https://t.co/UQujfvsCdN
kayodeteslim,RT @the_odunola: Allowing male partners to participate in communication training and problem-solving workshops can have positive effects on…
Cats_wealthy,"RT @RoKhanna: People who have lost health care during the pandemic:

🇦🇺: 0
🇧🇪: 0
🇨🇦: 0
🇩🇰: 0
🇫🇮: 0
🇬🇷: 0
🇫🇷: 0
🇩🇪: 0
🇮🇹: 0
🇯🇵: 0
🇳🇴: 0
🇰🇷:…"
RoofLesser,"Health officials encouraged to go rogue, defy bad local leadership as Covid crisis worsens https://t.co/TKk3ffXMPQ via @MSNBC"
ReneeBynum6,RT @Cleavon_MD: 🧵This thread is about the lack of emotional and financial support for frontline healthcare workers and how to help us by pa…
rehman_shajeel,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
HeyJenConway,@thehill This is why the division of races will never end.  There is absolutely no reason to even mention race. Tha… https://t.co/S7sw4sZ8rx
DeishunLeft,RT @SquilliumDuclos: My health insurance through COBRA costs $1920.66/ month for 2 adults and an infant. This is not a solution.
Fvcking_monkey,RT @_PLICE: One day we will talk about how Nigerian parents are more concerned about people's perception of their family rather than the me…
jessfanzo,@Health_Affairs new issue on #climatechange and health. Some fantastic issues. I wrote a book review on Jonathan Sa… https://t.co/PERFwKLf7N
JackHam38216180,@FLOTUS @WhiteHouse https://t.co/OuBEZKkSk1
AnnieMartin5353,RT @latimes: A growing number of experts think there’s a better way to engage those who want to take the pandemic seriously — by taking a l…
semironic,"@BillMoyers At this point, NO sane person should give a damn what the Republicans are saying about the Covid vaccin… https://t.co/HqRWoNXlKb"
natttymatt,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
molbobolly,RT @rowena_price: @piersmorgan @champneys My amazing mum. An occupational health nurse in the NHS who has worked so hard behind the scenes…
ksut,"San Juan Basin Public Health update for December 7, 2020 https://t.co/aoWdbIi7cO"
PaiRayKov,RT @NRC_CNRC: The #quantum revolution is here! Discover how our #NRCChallengeQuantumSensors will transform the world of quantum technology.…
VEXIKKU,RT @Walrus_9000: Nintendo when someone uses one of their products to support mental health awareness https://t.co/amAyCa0lxX
United4Biden,"RT @Transition46: Our health team will be ready to combat our most pressing health challenges: containing the pandemic, tackling inequity,…"
HauntedFairy13,"she's a stay at home mom with two kids
being stay at home mom is no vacation. he's not concerned about her health o… https://t.co/3o7hi8SsJH"
